id	question_id	answer	text	chapter	chapter_id	verse_id	well_formed	question	option_1	option_2	option_3	option_4	options
179	321	घ	भावप्रकाशनिघण्टु	गुडूच्यादि	3	62	1	तुलसी निम्न में से किसका पर्याय है	(क.) बहुमंजरी	(ख.) अपेतराक्षसी	(ग.) भूतघ्नी	(घ.) सभी	(क.) बहुमंजरी (ख.) अपेतराक्षसी (ग.) भूतघ्नी (घ.) सभी
180	322	ग	भावप्रकाशनिघण्टु	गुडूच्यादि	3	62	1	देवदुन्दुभि निम्न में से किसका पर्याय है	(क.) धतूरा	(ख.) कर्पूर	(ग.) तुलसी	(घ.) पीपल	(क.) धतूरा (ख.) कर्पूर (ग.) तुलसी (घ.) पीपल
181	323	क	भावप्रकाशनिघण्टु	गुडूच्यादि	3	15	0	पंचक्षीरी वृक्षों में नहीं है	(क.) शिरीष	(ख.) पारीष	(ग.) प्लक्ष	(घ.) उदुम्बर	(क.) शिरीष (ख.) पारीष (ग.) प्लक्ष (घ.) उदुम्बर
182	324	घ	भावप्रकाशनिघण्टु	गुडूच्यादि	3	15	0	न्यग्रोध उदुम्बर पीपल, पारीष, एवं प्लक्ष को सामूहिक रूप में कहते है	(क.) पंचवल्कल	(ख.) पंचक्षीरी	(ग.) पंचमूल	(घ.) क-ख	(क.) पंचवल्कल (ख.) पंचक्षीरी (ग.) पंचमूल (घ.) क-ख
183	325	ख	भावप्रकाशनिघण्टु	गुडूच्यादि	3	26	0	अर्जुन का वर्णन मिलता है	(क.) आम्रादिवर्ग में	(ख.) वटादि वर्ग में	(ग.) हरीतक्यादि	(घ.) गुडूच्यादि वर्ग में	(क.) आम्रादिवर्ग में (ख.) वटादि वर्ग में (ग.) हरीतक्यादि (घ.) गुडूच्यादि वर्ग में
184	326	क	भावप्रकाशनिघण्टु	गुडूच्यादि	3	38	1	गर्भपातन निम्न में से किसका पर्याय है	(क.) अरिष्टक	(ख.) लाङगली	(ग.) टंकण	(घ.) उलट कम्बल	(क.) अरिष्टक (ख.) लाङगली (ग.) टंकण (घ.) उलट कम्बल
185	327	घ	भावप्रकाशनिघण्टु	गुडूच्यादि	3	49	0	क्षारश्रेष्ठ पर्याय निम्न में से किसका है	(क.) अपामार्ग	(ख.) पलाश	(ग.) टंकण	(घ.) सर्जिका	(क.) अपामार्ग (ख.) पलाश (ग.) टंकण (घ.) सर्जिका
186	328	क	भावप्रकाशनिघण्टु	गुडूच्यादि	3	56	1	मोचरस रस निम्न में से किसका निर्यास है	(क.) शाल्मली	(ख.) शल्लकी	(ग.) गुगुल	(घ.) शिग्रु	(क.) शाल्मली (ख.) शल्लकी (ग.) गुगुल (घ.) शिग्रु
187	329	ग	भावप्रकाशनिघण्टु				1	सुमेलित कीजिए -   क. स्थूलवल्कल                 1. सप्तपर्ण           ख. बहुलवल्कल                2.भूर्जपत्र                                                                ग. विशालत्वक्                 3. कटफल                                                           घ.  सोमवल्कल                4. लोध्र	(क.) i-1, ii-2, iii-3-iv-4	(ख.) 1-2, ii-1-, iii-3 iv-4	(ग.)i-4, ii-2, iii-1, iv-3		(क.) i-1, ii-2, iii-3-iv-4 (ख.) 1-2, ii-1-, iii-3 iv-4 (ग.)i-4, ii-2, iii-1, iv-3 
188	330	क					1	सुमेलित कीजिए -    i. आम आम्र फल                       1. वातहर, स्लेष्मशुक्रवर्धन ii.शुष्कामाम्र फल                      2. वातहर पितप्रकोप iii. पकवाम्र फल                        3. वातपित कृत्त  iv. वृक्षापक्वान फल                    4. कफवातजित   	क i-3, ii-1, iii-4, iv-2	(ख.) i-1, ii-2, iii-3, iv-4	(ग.) i-1, ii-3, iii-4, iv-2	(घ.) i-3, ii-4, iii-2, iv-1	क i-3, ii-1, iii-4, iv-2 (ख.) i-1, ii-2, iii-3, iv-4 (ग.) i-1, ii-3, iii-4, iv-2 (घ.) i-3, ii-4, iii-2, iv-1
189	331	घ	भावप्रकाशनिघण्टु		4	14	0	आम्रातियोग के कारण उत्पन्न दोषों के निवारण की चिकित्सा है	(क.) सोंठ के साथ जल पीना	(ख.) सौवर्चल लवण + जीरा	(ग.) मधुयष्टी + मधु + घृत	(घ.) क और ख	(क.) सोंठ के साथ जल पीना (ख.) सौवर्चल लवण + जीरा (ग.) मधुयष्टी + मधु + घृत (घ.) क और ख
190	332	क	भावप्रकाशनिघण्टु		4	15	1	आम्रावर्त किस भाग से बनता है	(क.) आम्ररस	(ख.) आम्र त्वक	(ग.) आम्र फल	(घ.) आम्र पुष्प	(क.) आम्ररस (ख.) आम्र त्वक (ग.) आम्र फल (घ.) आम्र पुष्प
191	333	क	भावप्रकाशनिघण्टु		4	29	0	 विशेषात... वज्यों गुल्मिभिः मन्दवहिनभि (गुल्म व मन्दाग्नि वाले रोगियों के लिए वर्जित है)	(क.) पनस	(ख.) आम आम्र फल	(ग.) लकुच	(घ.) कदली	(क.) पनस (ख.) आम आम्र फल (ग.) लकुच (घ.) कदली
192	334	क	भावप्रकाशनिघण्टु		4	35	1	अशुमतीफला निम्न में से किसका पर्याय है	(क.) कदली (केला)	(ख.) आम्र (आम)	(ग.) नारिकेल (नारियल)	(घ.) कालिन्दस (तरबूज)	(क.) कदली (केला) (ख.) आम्र (आम) (ग.) नारिकेल (नारियल) (घ.) कालिन्दस (तरबूज)
193	335	क					1	सुमेलित कीजिए- क. कण्टकिफल            1. कदलीफल ख. अंशुमती फला         2. त्रपुस ग. अतिवृहत फल         3. नारियल  घ. स्कन्ध फल              4. कटहल                                                                   	क i-2, ii-1, iii-4, iv-3	(ख.) i-1, ii-2, iii-3, iv-4	(ग.) i-1, ii-3, iii-4, iv-2 	(घ.) i-3, ii-4, iii-2, iv-1	क i-2, ii-1, iii-4, iv-3 (ख.) i-1, ii-2, iii-3, iv-4 (ग.) i-1, ii-3, iii-4, iv-2  (घ.) i-3, ii-4, iii-2, iv-1
194	336	घ	भावप्रकाशनिघण्टु		4	44	1	दशाङ्गुल निम्न में से किसका पर्याय है	(क.) कदली फल	(ख.) पनस (कटहल) 	(ग.) तरबूज	(घ.) खरबूजा	(क.) कदली फल (ख.) पनस (कटहल)  (ग.) तरबूज (घ.) खरबूजा
195	337	घ	भावप्रकाशनिघण्टु		4	60	1	कौन सा फल शुष्क ही श्रेष्ठ होता है	(क.) द्राक्षा	(ख.) बिल्व	(ग.) हरड़	(घ.) सभी	(क.) द्राक्षा (ख.) बिल्व (ग.) हरड़ (घ.) सभी
196	338	ग	भावप्रकाशनिघण्टु		4	61	1	पुष्पफल एवं दधिफल किसके पर्याय हैं	(क.) अम्लतास	(ख.) नारिकेल फल	(ग.) कपित्थ फल	(घ.) स्नूही	(क.) अम्लतास (ख.) नारिकेल फल (ग.) कपित्थ फल (घ.) स्नूही
197	339	घ	भावप्रकाशनिघण्टु		4	83,31	0	बहुल वल्कल है	(क.) प्रियाल	(ख.) खदिर	(ग.) भूर्जपत्र	(घ.) क-ख	(क.) प्रियाल (ख.) खदिर (ग.) भूर्जपत्र (घ.) क-ख
198	340	क	भावप्रकाशनिघण्टु		4	90	0	गर्भसंस्थापकं परम् है	(क.) पदमाक्ष	(ख.) अरिष्ठक	(ग.) लक्ष्मणा	(घ.) पुत्रजीवक	(क.) पदमाक्ष (ख.) अरिष्ठक (ग.) लक्ष्मणा (घ.) पुत्रजीवक
199	341	ग	भावप्रकाशनिघण्टु		4	92	0	 जलफल पर्याय है 	(क.) नारियल	(ख.) खरबूजा	(ग.) शृगांटक	(घ.) तरबूज	(क.) नारियल (ख.) खरबूजा (ग.) शृगांटक (घ.) तरबूज
200	342	क	भावप्रकाशनिघण्टु		4	109	0	स्वादुफला पर्याय है	(क.) द्राक्षा	(ख.) आम्र	(ग.) कदली	(घ.) तरबूज	(क.) द्राक्षा (ख.) आम्र (ग.) कदली (घ.) तरबूज
201	343	ख	भावप्रकाशनिघण्टु		4	113	1	मुनक्का (द्राक्षा) का आकार कैसा है	(क.) गोमुख सम	(ख.) गोस्तन	(ग.) गोखुर सदृश	(घ.) गाय के रंग समान	(क.) गोमुख सम (ख.) गोस्तन (ग.) गोखुर सदृश (घ.) गाय के रंग समान
202	344	घ	भावप्रकाशनिघण्टु		4	115,120	1	खजूर निम्न में से किसका पर्याय है	(क.) स्वल्प खजूर	(ख.) पिण्डखजूर	(ग.) छोहारा	(घ.) सभी	(क.) स्वल्प खजूर (ख.) पिण्डखजूर (ग.) छोहारा (घ.) सभी
203	345	क	भावप्रकाशनिघण्टु		4	121.122	1	सुलेमानि खर्जूर निम्न में से किसका पर्याय है	(क.) पिण्डखर्जूर	(ख.) छोहारा	(ग.) भूमि खर्जूर	(घ.) स्वल्पखर्जूर	(क.) पिण्डखर्जूर (ख.) छोहारा (ग.) भूमि खर्जूर (घ.) स्वल्पखर्जूर
204	346	क	भावप्रकाशनिघण्टु		4	123	1	नेत्रोपमफल निम्न में से किसका पर्याय है	(क.) वाताद (बादाम)	(ख.) सेब	(ग.) मुनक्का	(घ.) अखरोट	(क.) वाताद (बादाम) (ख.) सेब (ग.) मुनक्का (घ.) अखरोट
205	347	घ	भावप्रकाशनिघण्टु		4	125	1	मुष्टिप्रमाण व बदर किस फल के नाम हैं	(क.) बादाम	(ख.) आम्र	(ग.) कोल	(घ.) सेब	(क.) बादाम (ख.) आम्र (ग.) कोल (घ.) सेब
206	348	ग	भावप्रकाशनिघण्टु		4	127	0	 मुगलों के देशों में बहुलता से पाया जाता है	(क.) सेब	(ख.) बादाम	(ग.) नाशपाती	(घ.) आम्र	(क.) सेब (ख.) बादाम (ग.) नाशपाती (घ.) आम्र
207	349	ग	भावप्रकाशनिघण्टु		4	137	0	कृमिसमूहनाशक है	(क.) बीजपूरक	(ख.) जम्बीरी निम्बू	(ग.) निम्बुक	(घ.) मधुकर्कटी	(क.) बीजपूरक (ख.) जम्बीरी निम्बू (ग.) निम्बुक (घ.) मधुकर्कटी
208	350	क	भावप्रकाशनिघण्टु		4	56	0	बिल्व कर्कटी है	(क.) बिल्व फल	(ख.) बिल्व मज्जा	(ग.) बिल्व पत्र	(घ.) बिल्व मूल	(क.) बिल्व फल (ख.) बिल्व मज्जा (ग.) बिल्व पत्र (घ.) बिल्व मूल
209	351	घ	भावप्रकाशनिघण्टु		4	60	1	  कौन सा फल शुष्क अधिक गुणकारी होता है	(क.) बिल्व	(ख.) द्राक्षा	(ग.) हरड़	(घ.) सभी	(क.) बिल्व (ख.) द्राक्षा (ग.) हरड़ (घ.) सभी
210	352	ख	भावप्रकाशनिघण्टु		4	61	1	कपिप्रिय दधिफल एवं दन्तराठ किसके पर्याय हैं	(क.) बिल्व	(ख.) कपित्थ	(ग.) गिलोय	(घ.) नीम	(क.) बिल्व (ख.) कपित्थ (ग.) गिलोय (घ.) नीम
211	353	ग	भावप्रकाशनिघण्टु		4	63	1	त्वक्सुगन्ध एवं मुखप्रिय किसके पर्याय हैं	(क.) एला	(ख.) दालचीनी	(ग.) नारङगी	(घ.) लवंग	(क.) एला (ख.) दालचीनी (ग.) नारङगी (घ.) लवंग
212	354	क	भावप्रकाशनिघण्टु		4	101	1	भावप्रकाश ने स्वादानुसार अनार का फल कितने प्रकार का बताया है	(क.) 3	(ख.) 2	(ग.) 4	(घ.) 5	(क.) 3 (ख.) 2 (ग.) 4 (घ.) 5
213	355	ग	भावप्रकाशनिघण्टु		4	108	1	पयः प्रसादी निम्न में से किसका पर्याय है	(क.) द्राक्षा	(ख.) परूषक	(ग.) कतक	(घ.) शहतूत	(क.) द्राक्षा (ख.) परूषक (ग.) कतक (घ.) शहतूत
214	356	ख	भावप्रकाशनिघण्टु		4	150	0	चतुरम्ल में नहीं होता है	(क.) अम्लवेतस	(ख.) बिजौरा निम्बू	(ग.) वृक्षाम्ल	(घ.) जम्बीरी निम्बू	(क.) अम्लवेतस (ख.) बिजौरा निम्बू (ग.) वृक्षाम्ल (घ.) जम्बीरी निम्बू
215	357	ग	भावप्रकाशनिघण्टु		4	150	1	पंचाम्ल में चतुराम्ल के अतिरिक्त कौन सा द्रव्य होता है	(क.) इम्लिका	(ख.) वृक्षाम्ल	(ग.) बिजौरा निम्बू	(घ.) कमरख	(क.) इम्लिका (ख.) वृक्षाम्ल (ग.) बिजौरा निम्बू (घ.) कमरख
216	358	ख	भावप्रकाशनिघण्टु	धात्वादि		1	1	भावप्रकाश में कितनी धातुएँ बताई हैं	(क.) 5	(ख.) 7	(ग.) 9	(घ.) 6	(क.) 5 (ख.) 7 (ग.) 9 (घ.) 6
217	359	क	भावप्रकाशनिघण्टु	धात्वादि		3	1	अग्निदेव के वीर्य से किस धातु की उत्पत्ति होती है	(क.) स्वर्ण	(ख.) रजत		(घ.) यशद	(क.) स्वर्ण (ख.) रजत  (घ.) यशद
218	360	ख	भावप्रकाशनिघण्टु	धात्वादि		4	1	कृत्रिम स्वर्ण की उत्पत्ति किस द्रव्य से होती है	(क.) हिंगुल	(ख.) पारद के वेधन से 	(ग.) शिलाजतु	(घ.) स्वर्ण माक्षिक	(क.) हिंगुल (ख.) पारद के वेधन से  (ग.) शिलाजतु (घ.) स्वर्ण माक्षिक
219	361	ख	भावप्रकाशनिघण्टु	धात्वादि		16	0	 चांदी की उत्पत्ति होती है	(क.) शिव जी के वीर्य से	(ख.) शिव जी के अश्रु से	(ग.) पार्वती के अश्रु से	(घ.) चंद्रमा से	(क.) शिव जी के वीर्य से (ख.) शिव जी के अश्रु से (ग.) पार्वती के अश्रु से (घ.) चंद्रमा से
220	362	ग	भावप्रकाशनिघण्टु	धात्वादि		17	0	कृत्रिम चांदी की उत्पत्ति होती है	(क.) पारद से	(ख.) स्वर्ण से	(ग.) वङगादि एवं पारद से	(घ.) वङगादि एवं गंधक से	(क.) पारद से (ख.) स्वर्ण से (ग.) वङगादि एवं पारद से (घ.) वङगादि एवं गंधक से
221	363	ग	भावप्रकाशनिघण्टु	धात्वादि		22	1	ताम्र की उत्पति कैसे होती है	(क.) शिव जी के वीर्य से	(ख.) अग्निदेव के वीर्य से	(ग.) कार्तिकेय के वीर्य से	(घ.) रूद्र के वीर्य से	(क.) शिव जी के वीर्य से (ख.) अग्निदेव के वीर्य से (ग.) कार्तिकेय के वीर्य से (घ.) रूद्र के वीर्य से
222	364	ग	भावप्रकाशनिघण्टु	धात्वादि		28	1	 ताम्र की अनुत्कृष्ट् भस्म से कितने दोष होते हैं	(क.) 5	(ख.) 6	(ग.) 8	(घ.) 9	(क.) 5 (ख.) 6 (ग.) 8 (घ.) 9
223	365	क	भावप्रकाशनिघण्टु	धात्वादि		29	1	 रांगा के कितने भेद भावप्रकाश में बताए हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) केवल एक	(क.) 2 (ख.) 3 (ग.) 4 (घ.) केवल एक
224	366	घ	भावप्रकाशनिघण्टु	धात्वादि		23	1	रविप्रिय किस धातु निम्न में से किसका पर्याय है	(क.) स्वर्ण	(ख.) रजत	(ग.) यशद	(घ.) ताम्र	(क.) स्वर्ण (ख.) रजत (ग.) यशद (घ.) ताम्र
225	367	ख	भावप्रकाशनिघण्टु	धात्वादि		4.35	1	 किन देवताओं से किस धातु की उत्पति होती है सुमेलित कीजिए-        i. शिव जी                    1. सुवर्ण ii. कार्तिकेय                2.  रजत iii. वासु की                 3.ताम्र  iv.  अगि्नदेव               4. नाग	(क.) 1-2, ii-1, iii-4, iv-3 	(ख.) i-2, ii-3, iii-4, iv-1 	(ग.). i-1, ii-3, iii-4, iv-2 	(घ.) i-3, ii-4, iii-2, iv-1	(क.) 1-2, ii-1, iii-4, iv-3  (ख.) i-2, ii-3, iii-4, iv-1  (ग.). i-1, ii-3, iii-4, iv-2  (घ.) i-3, ii-4, iii-2, iv-1
226	368	घ	भावप्रकाशनिघण्टु	धात्वादि		40	1	लौह धातु के कितने दोष बताए हैं	(क.) 2	(ख.) 3	(ग.) 5	(घ.) 7	(क.) 2 (ख.) 3 (ग.) 5 (घ.) 7
227	369	घ	भावप्रकाशनिघण्टु	धात्वादि		45	1	 लौह सेवन के समय त्याज्य पदार्थ है	(क.) कूष्मांड	(ख.) तिल तैल	(ग.) मद्य	(घ.) सभी	(क.) कूष्मांड (ख.) तिल तैल (ग.) मद्य (घ.) सभी
228	370	ख	भावप्रकाशनिघण्टु	धात्वादि		53	1	भावप्रकाश में कितनी उपधातुएँ बताई गईं हैं	(क.) 5	(ख.) 7	(ग.) 8	(घ.) 9	(क.) 5 (ख.) 7 (ग.) 8 (घ.) 9
229	371	ग	भावप्रकाशनिघण्टु	धात्वादि		66	1	वितुन्नक शिखिग्रीव एवं मयूरक किसके पर्याय है	(क.) ताम्र	(ख.) स्वर्णमाक्षिक	(ग.) तुत्थ	(घ.) खर्पर	(क.) ताम्र (ख.) स्वर्णमाक्षिक (ग.) तुत्थ (घ.) खर्पर
230	372	ख	भावप्रकाशनिघण्टु	धात्वादि		69	0	कास्य की उत्पति होती है	(क.) ताम्र से	(ख.) ताम्र+वंग से	(ग.) यशद +ताम्र	(घ.) यशद +वंग से	(क.) ताम्र से (ख.) ताम्र+वंग से (ग.) यशद +ताम्र (घ.) यशद +वंग से
231	373	घ	भावप्रकाशनिघण्टु	धात्वादि		72	0	आरकूट किस उपधातु निम्न में से किसका पर्याय है	(क.) स्वर्णमाक्षिक	(ख.) कास्य	(ग.) खर्पर	(घ.) पितल	(क.) स्वर्णमाक्षिक (ख.) कास्य (ग.) खर्पर (घ.) पितल
232	374	क	भावप्रकाशनिघण्टु	धात्वादि		73	0	 पितल की उत्पति होती है	(क.) ताम्र + यशद से	(ख.) ताम्र + वङग से	(ग.) यशद + वङग से	(घ.) स्वर्ण + ताम्र से	(क.) ताम्र + यशद से (ख.) ताम्र + वङग से (ग.) यशद + वङग से (घ.) स्वर्ण + ताम्र से
233	375	ख	भावप्रकाशनिघण्टु	धात्वादि		76,77	1	सिंदूर निम्न में से किसकी उपधातु है	(क.) यशद	(ख.) नाग	(ग.) ताम्र	(ग.) ताम्र	(क.) यशद (ख.) नाग (ग.) ताम्र (ग.) ताम्र
234	376	ग	भावप्रकाशनिघण्टु	धात्वादि		79	1	शिलाजीत के कितने भेद हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
235	377	ग	भावप्रकाशनिघण्टु	धात्वादि		83	0	सौवर्ण शिलाजीत का वर्ण होता है	(क.) पाण्डुर	(ख.) मयूर कण्ठ	(ग.) जपा पुष्प	(घ.) जटायु पक्षाभः	(क.) पाण्डुर (ख.) मयूर कण्ठ (ग.) जपा पुष्प (घ.) जटायु पक्षाभः
236	378	ख	भावप्रकाशनिघण्टु	धात्वादि		84	0	रजत शिलाजीत का वर्ण होता है	(क.) कृष्ण	ख पाण्डर	(ग.) रक्त	(घ.) जपा पुष्प	(क.) कृष्ण ख पाण्डर (ग.) रक्त (घ.) जपा पुष्प
237	379	ख	भावप्रकाशनिघण्टु	धात्वादि		84	0	ताम्र शिलाजीत का वर्ण होता है	(क.) जपापुष्प समान	(ख.) मयूर कण्ठ समवत	(ग.) कृष्ण	(घ.) पाण्डुर	(क.) जपापुष्प समान (ख.) मयूर कण्ठ समवत (ग.) कृष्ण (घ.) पाण्डुर
238	380	ग	भावप्रकाशनिघण्टु	धात्वादि		85	0	 लौह शिलाजीत का वर्ण होता है	(क.) कृष्ण	(ख.) श्वेत	(ग.) जटायु पक्षाभं घ. मयूर कण्ठ	समवत्	(क.) कृष्ण (ख.) श्वेत (ग.) जटायु पक्षाभं घ. मयूर कण्ठ समवत्
239	381	घ	भावप्रकाशनिघण्टु	धात्वादि		85	1	कौन सा शिलाजीत सर्वश्रेष्ठ होता है	(क.) सौवर्ण	(ख.) ताम्र	(ग.) रजत	(घ.) लौह	(क.) सौवर्ण (ख.) ताम्र (ग.) रजत (घ.) लौह
240	382	ग	भावप्रकाशनिघण्टु	धात्वादि		88	0	पारद के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
241	383	ख	भावप्रकाशनिघण्टु	धात्वादि		81	1	किस वर्ण का पारद रसायन कर्म में उत्तम है	(क.) श्वेत	(ख.) रक्त	(ग.) पीत	(घ.) कृष्ण	(क.) श्वेत (ख.) रक्त (ग.) पीत (घ.) कृष्ण
242	384	क	भावप्रकाशनिघण्टु	धात्वादि		81	0	रूजा नाश के लिए उत्तम है	(क.) श्वेत	(ख.) पीत	(ग.) रक्त	(घ.) कृष्ण	(क.) श्वेत (ख.) पीत (ग.) रक्त (घ.) कृष्ण
243	385	घ	भावप्रकाशनिघण्टु	धात्वादि		91,92	0	पारद के पर्याय है	(क.) रस धातु	(ख.) सूत	(ग.) महारस	(घ.) सभी	(क.) रस धातु (ख.) सूत (ग.) महारस (घ.) सभी
244	386	घ	भावप्रकाशनिघण्टु	धात्वादि		96	1	 पारद के स्वाभाविक दोष कितने हैं	(क.) 4	(ख.) 5	(ग.) 6	(घ.) 7	(क.) 4 (ख.) 5 (ग.) 6 (घ.) 7
245	387	ख	भावप्रकाशनिघण्टु	धात्वादि		97	0	पारद के वंग दोष का कार्य है	(क.) मूर्च्छा	(ख.) कुष्ठ	(ग.) जडता	(घ.) वीर्यनाश	(क.) मूर्च्छा (ख.) कुष्ठ (ग.) जडता (घ.) वीर्यनाश
246	388	ख	भावप्रकाशनिघण्टु	धात्वादि		101	0	उपरसो की संख्या है	(क.) 10	(ख.) 20	(ग.) 30	(घ.) 36	(क.) 10 (ख.) 20 (ग.) 30 (घ.) 36
247	389	घ	भावप्रकाशनिघण्टु	धात्वादि		102	0	 हिहुल निम्न में से किसका पर्याय नहीं है	(क.) दरद	(ख.) मलेच्छ	(ग.) चूर्ण पारद	(घ.) चर्मार	(क.) दरद (ख.) मलेच्छ (ग.) चूर्ण पारद (घ.) चर्मार
248	390	ख	भावप्रकाशनिघण्टु	धात्वादि		103	0	हिगुल के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
249	391	ख	भावप्रकाशनिघण्टु	धात्वादि		104	1	निम्नलिखित में से कौन सा हिंगुल का भेद नहीं है	(क.) चर्मार	(ख.) मलेच्छ	(ग.) शुक्रतुण्ड	(घ.) हंसपाद	(क.) चर्मार (ख.) मलेच्छ (ग.) शुक्रतुण्ड (घ.) हंसपाद
250	392	ग	भावप्रकाशनिघण्टु	धात्वादि		104	0	 सर्वोत्तम हिंगुल प्रकार है	(क.) चर्मार	(ख.) शुक्रतुण्डक	(ग.) हंसपाद	(घ.) दरद	(क.) चर्मार (ख.) शुक्रतुण्डक (ग.) हंसपाद (घ.) दरद
251	393	घ	भावप्रकाशनिघण्टु	धात्वादि		109	1	गन्धक निम्न में से किसका पर्याय है	(क.) गन्धकपाषाण	(ख.) बलि	(ग.) बल रस	(घ.) सभी	(क.) गन्धकपाषाण (ख.) बलि (ग.) बल रस (घ.) सभी
252	394	ग	भावप्रकाशनिघण्टु	धात्वादि		109	0	गन्धक के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
253	395	ख	भावप्रकाशनिघण्टु	धात्वादि		110	1	कौन सा गन्धक स्वर्ण बनाने के काम आता है	(क.) पीत वर्ण	(ख.) रक्तवर्ण	(ग.) श्वेत वर्ण	(घ.) कृष्ण वर्ण	(क.) पीत वर्ण (ख.) रक्तवर्ण (ग.) श्वेत वर्ण (घ.) कृष्ण वर्ण
254	396	घ	भावप्रकाशनिघण्टु	धात्वादि		110	0	व्रणादि पर लेप युक्त गन्धक	(क.) रक्त वर्ण	(ख.) पीत	(ग.) कृष्ण	(घ.) श्वेत	(क.) रक्त वर्ण (ख.) पीत (ग.) कृष्ण (घ.) श्वेत
255	397	ख	भावप्रकाशनिघण्टु	धात्वादि		110	0	श्रेष्ठ गन्धक है	(क.) रस वर्ण	(ख.) कृष्ण वर्ण	(ग.) पीत वर्ण	(घ.) श्वेत	(क.) रस वर्ण (ख.) कृष्ण वर्ण (ग.) पीत वर्ण (घ.) श्वेत
256	398	ग	भावप्रकाशनिघण्टु	धात्वादि		110	0	सुदुर्लभः गन्धक है	(क.) श्वेत	(ख.) रक्त	(ग.) कृष्ण	(घ.) पीत	(क.) श्वेत (ख.) रक्त (ग.) कृष्ण (घ.) पीत
257	399	ग	भावप्रकाशनिघण्टु	धात्वादि		111	1	निम्नलिखित में से कौन-सा तथ्य गन्धक के सन्दर्भ में गलत हैं	(क.) कफ वात हर	(ख.) रसायन	(ग.) मधुर विपाक	(घ.) उष्ण वीर्य	(क.) कफ वात हर (ख.) रसायन (ग.) मधुर विपाक (घ.) उष्ण वीर्य
258	400	ग	भावप्रकाशनिघण्टु	धात्वादि		112	1	निम्नलिखित में से कौन-सा अशुद्ध गन्धक का दोष नहीं है	(क.) ओज नाशक	(ख.) कुष्ठ	(ग.) आमवात	(घ.) विषम ज्वर	(क.) ओज नाशक (ख.) कुष्ठ (ग.) आमवात (घ.) विषम ज्वर
259	401	ग	भावप्रकाशनिघण्टु	धात्वादि		115	1	अभ्रक निम्न में से किसका पर्याय है	(क.) गगन	(ख.) वज्र	(ग.) दोनो	(घ.) कोई नहीं	(क.) गगन (ख.) वज्र (ग.) दोनो (घ.) कोई नहीं
260	402	ख	भावप्रकाशनिघण्टु	धात्वादि		117	1	सुमेल्लित करे  i. श्वेत अभ्रक               1. रसायन कर्म ii. रक्त अभ्रक             2. चादी बनाने हेतु iii. पीत अभ्रक             3. स्वर्ण बनाने हेतु iv. कृष्ण अभ्रक            4. रोग नष्ट करने हेतु	(क.) i-2, ii-1, iii-4, iv-3	(ख.) i-2, ii-1, iii-3, iv-4	(ग.) i-1, ii-3, iii-4, iv-2	(घ.) i-3, ii-4, iii-2, iv-1	(क.) i-2, ii-1, iii-4, iv-3 (ख.) i-2, ii-1, iii-3, iv-4 (ग.) i-1, ii-3, iii-4, iv-2 (घ.) i-3, ii-4, iii-2, iv-1
261	403	ख	भावप्रकाशनिघण्टु	धात्वादि		119	1	पिनाक अभ्रक के सेवन से होने वाला रोग क्या है	(क.) मधुमेह	(ख.) महाकुष्ठ	(ग.) गांठे होना	(घ.) मृत्यु	(क.) मधुमेह (ख.) महाकुष्ठ (ग.) गांठे होना (घ.) मृत्यु
262	404	क	भावप्रकाशनिघण्टु	धात्वादि		123	0	....... पर्वत पर उत्पन्न होने वाला अभ्रक अत्यन्त वीर्यशाली होता है	(क.) उतर	(ख.) पूर्व	(ग.) दक्षिण	(घ.) पश्चिम	(क.) उतर (ख.) पूर्व (ग.) दक्षिण (घ.) पश्चिम
263	405	ग	भावप्रकाशनिघण्टु	धात्वादि		123	0	स्वल्प वीर्यशाली अभ्रक किस पर्वत पर होता है	(क.) उतर	(ख.) पूर्व	(ग.) दक्षिण	(घ.) पश्चिम	(क.) उतर (ख.) पूर्व (ग.) दक्षिण (घ.) पश्चिम
264	406	क	भावप्रकाशनिघण्टु	धात्वादि		127	0	हरताल के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
265	407	ग	भावप्रकाशनिघण्टु	धात्वादि		128	0	 श्रेष्ठ हरताल है	(क.) पिण्डाख्य	(ख.) पत्रसंज्ञक	(ग.) पत्राख्य	(घ.) पिण्डसंज्ञक	(क.) पिण्डाख्य (ख.) पत्रसंज्ञक (ग.) पत्राख्य (घ.) पिण्डसंज्ञक
266	408	घ	भावप्रकाशनिघण्टु	धात्वादि		132	0	मनःशिला के पर्याय	(क.) नेपाली	(ख.) कुनटी	(ग.) गोला	(घ.) सभी	(क.) नेपाली (ख.) कुनटी (ग.) गोला (घ.) सभी
